"/enterprise/cloud/reference/user/api","/reference/execute/cloud/user/api/"
"/enterprise/cloud/reference/user/about","/reference/execute/cloud/user/about/"
"/enterprise/cloud/reference/user/help","/reference/execute/cloud/user/help/"

"/enterprise/cloud/reference/admin","/reference/execute/cloud/admin/"
"/enterprise/cloud/reference/admin/users","/reference/execute/cloud/admin/users/"
"/enterprise/cloud/reference/admin/teams","/reference/execute/cloud/admin/teams/"
"/enterprise/cloud/reference/admin/private_locations","/reference/install/cloud/"
"/enterprise/cloud/reference/admin/private_locations/introduction","/reference/install/cloud/introduction/"
"/enterprise/cloud/reference/admin/private_locations/aws","/reference/install/cloud/aws/"
"/enterprise/cloud/reference/admin/private_locations/aws/installation","/reference/install/cloud/aws/installation/"
"/enterprise/cloud/reference/admin/private_locations/aws/configuration","/reference/install/cloud/aws/configuration/"
"/enterprise/cloud/reference/admin/private_locations/azure","/reference/install/cloud/azure/"
"/enterprise/cloud/reference/admin/private_locations/azure/installation","/reference/install/cloud/azure/installation/"
"/enterprise/cloud/reference/admin/private_locations/azure/configuration","/reference/install/cloud/azure/configuration/"
"/enterprise/cloud/reference/admin/private_locations/gcp","/reference/install/cloud/gcp/"
"/enterprise/cloud/reference/admin/private_locations/gcp/installation","/reference/install/cloud/gcp/installation/"
"/enterprise/cloud/reference/admin/private_locations/gcp/configuration","/reference/install/cloud/gcp/configuration/"
"/enterprise/cloud/reference/admin/private_locations/kubernetes","/reference/install/cloud/kubernetes/"
"/enterprise/cloud/reference/admin/private_locations/kuberntes/installation","/reference/install/cloud/kubernetes/installation/"
"/enterprise/cloud/reference/admin/private_locations/kuberntes/configuration","/reference/install/cloud/kubernetes/configuration/"
"/enterprise/cloud/reference/admin/private_locations/dedicated","/reference/install/cloud/dedicated/"
"/enterprise/cloud/reference/admin/private_locations/dedicated/installation","/reference/install/cloud/dedicated/installation/"
"/enterprise/cloud/reference/admin/private_locations/dedicated/configuration","/reference/install/cloud/dedicated/configuration/"
"/enterprise/cloud/reference/admin/private_locations/private_packages","/reference/install/cloud/private-packages/"
"/enterprise/cloud/reference/admin/notifications","/reference/execute/cloud/admin/notifications/"
"/enterprise/cloud/reference/admin/api_tokens","/reference/execute/cloud/admin/api-tokens/"
"/enterprise/cloud/reference/admin/custom_sso","/reference/execute/cloud/admin/custom-sso/"
"/enterprise/cloud/reference/plugins","/reference/extensions/"
"/enterprise/cloud/reference/plugins/github_actions","/reference/extensions/ci-cd/github-actions/"
"/enterprise/cloud/reference/plugins/gitlab_ci","/reference/extensions/ci-cd/gitlab-ci/"
"/enterprise/cloud/reference/plugins/jenkins","/reference/extensions/ci-cd/jenkins/enterprise/"
"/enterprise/cloud/reference/plugins/azure_devops","/reference/extensions/ci-cd/azure-devops/"
"/enterprise/cloud/reference/plugins/teamcity","/reference/extensions/ci-cd/teamcity/"
"/enterprise/cloud/reference/plugins/bamboo","/reference/extensions/ci-cd/bamboo/"
"/enterprise/cloud/reference/plugins/script","/reference/extensions/ci-cd/other/"
"/enterprise/cloud/reference/plugins/grafana","/reference/extensions/grafana/"
